|id     |plate_id |list_id|list_item_id|list_item_name|status|accepted_by|created_at             |
|277,265|2,215,566|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-11-25 20:32:06.041|
|277,266|2,215,576|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-11-25 20:35:46.092|
|277,267|2,215,589|90     |724         |DWN4544       |0     |1          |2025-11-25 20:38:03.006|
|277,268|2,215,596|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-11-25 20:42:17.109|
|277,269|2,215,614|90     |565         |DDG2354       |0     |1          |2025-11-25 20:49:17.583|
|277,270|2,215,618|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-11-25 20:50:20.256|
|277,271|2,215,639|90     |611         |GKH2349       |0     |1          |2025-11-25 21:00:33.936|
|277,272|2,215,641|90     |524         |FUM5554       |0     |1          |2025-11-25 21:00:47.622|
|277,273|2,215,646|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-11-25 21:04:50.503|
|277,274|2,215,654|93     |926         |UDT1D77       |0     |1          |2025-11-25 21:09:42.234|
|277,275|2,215,694|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-11-25 21:28:52.388|
|277,276|2,215,699|93     |923         |GDS1301       |0     |1          |2025-11-25 21:31:27.761|
|277,277|2,215,711|90     |613         |GHI6137       |0     |1          |2025-11-25 21:34:26.237|
|277,278|2,215,757|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-11-25 22:09:53.322|
|277,279|2,215,781|90     |601         |AOA7009       |0     |1          |2025-11-25 22:35:52.348|
|277,280|2,215,828|93     |878         |QAT1078       |0     |1          |2025-11-25 23:28:49.293|
|277,281|2,215,844|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-11-26 00:27:50.684|
|277,282|2,215,848|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-11-26 00:48:34.539|
|277,283|2,215,870|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-11-26 03:43:16.134|
|277,284|2,215,872|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-11-26 03:55:17.153|
|277,285|2,216,028|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-11-26 05:48:25.23 |
|277,286|2,216,042|90     |451         |FXE5207       |0     |1          |2025-11-26 05:58:52.773|
|277,287|2,216,050|90     |445         |GUP2101       |0     |1          |2025-11-26 06:02:51.347|
|277,288|2,216,051|88     |168         |DYJ9497       |0     |1          |2025-11-26 06:03:47.962|
|277,289|2,216,055|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-11-26 06:07:43.76 |
|277,290|2,216,060|90     |679         |BYX3717       |0     |1          |2025-11-26 06:10:32.133|
|277,291|2,216,076|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-11-26 06:16:34.458|
|277,292|2,216,150|88     |188         |DMG8811       |0     |1          |2025-11-26 06:38:33.564|
|277,293|2,216,211|93     |836         |FSV3C66       |0     |1          |2025-11-26 06:48:06.313|
|277,294|2,216,286|90     |725         |EJD9135       |0     |1          |2025-11-26 06:56:37.012|
|277,295|2,216,317|90     |585         |FCD6007       |0     |1          |2025-11-26 07:02:43.589|
|277,296|2,216,389|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-11-26 07:07:32.204|
|277,297|2,216,412|90     |534         |FVV1661       |0     |1          |2025-11-26 07:09:12.86 |
|277,298|2,216,413|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-11-26 07:09:33.246|
|277,299|2,216,481|90     |473         |FGB5693       |0     |1          |2025-11-26 07:12:14.015|
|277,300|2,216,536|93     |899         |SUU4F54       |0     |1          |2025-11-26 07:13:55.204|
|277,301|2,216,604|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-11-26 07:17:29.773|
|277,302|2,216,775|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-11-26 07:26:50.446|
|277,303|2,216,790|90     |617         |FFD2F26       |0     |1          |2025-11-26 07:27:26.151|
|277,304|2,216,876|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-11-26 07:31:52.537|
|277,305|2,216,889|93     |830         |DPR3B62       |0     |1          |2025-11-26 07:33:26.165|
|277,306|2,217,046|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-11-26 07:45:28.947|
|277,307|2,217,105|89     |419         |FAX1303       |0     |1          |2025-11-26 07:51:21.437|
|277,308|2,217,123|90     |543         |FYJ1548       |0     |1          |2025-11-26 07:52:34.621|
|277,309|2,217,218|93     |843         |TDA9E14       |0     |1          |2025-11-26 08:02:30.731|
|277,310|2,217,241|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-11-26 08:04:45.445|
|277,311|2,217,315|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-11-26 08:30:30.873|
|277,312|2,217,337|90     |694         |FIS0696       |0     |1          |2025-11-26 08:31:43.076|
|277,313|2,217,353|90     |654         |AAZ5006       |0     |1          |2025-11-26 08:33:05.45 |
|277,314|2,217,358|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-11-26 08:33:19.04 |
|277,315|2,217,437|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-11-26 08:40:20.503|
|277,316|2,217,441|90     |453         |FPN5474       |0     |1          |2025-11-26 08:40:32.802|
|277,317|2,217,504|90     |724         |DWN4544       |0     |1          |2025-11-26 08:47:49.46 |
|277,318|2,217,509|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-11-26 08:48:03.971|
|277,319|2,217,510|88     |298         |EDA1C93       |0     |1          |2025-11-26 08:48:04.302|
|277,320|2,217,550|89     |413         |EQQ7018       |0     |1          |2025-11-26 08:50:10.508|
|277,321|2,217,565|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-11-26 08:52:07.272|
|277,322|2,217,720|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-11-26 09:02:43.689|
|277,323|2,217,771|89     |377         |FDZ5A26       |0     |1          |2025-11-26 09:05:14.77 |
|277,324|2,218,047|93     |926         |UDT1D77       |0     |1          |2025-11-26 09:13:15.536|
|277,325|2,218,202|90     |492         |GAC6C26       |0     |1          |2025-11-26 09:29:45.763|
|277,326|2,218,203|90     |662         |EMX9794       |0     |1          |2025-11-26 09:29:58.416|
|277,327|2,218,276|90     |602         |FDD4140       |0     |1          |2025-11-26 09:36:11.243|
|277,328|2,218,465|93     |907         |FPX3F26       |0     |1          |2025-11-26 09:51:25.551|
|277,329|2,218,502|90     |549         |FYP9958       |0     |1          |2025-11-26 09:54:45.988|
|277,330|2,218,570|88     |239         |FXA4A95       |0     |1          |2025-11-26 09:57:44.329|
|277,331|2,218,579|90     |730         |EBI2576       |0     |1          |2025-11-26 09:58:38.47 |
|277,332|2,218,582|90     |666         |ELP0481       |0     |1          |2025-11-26 09:58:44.533|
|277,333|2,218,614|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-11-26 10:00:45.478|
|277,334|2,218,622|90     |489         |FYZ2G48       |0     |1          |2025-11-26 10:01:02.784|
|277,335|2,218,713|90     |473         |FGB5693       |0     |1          |2025-11-26 10:07:47.74 |
|277,336|2,218,737|93     |925         |DMR8C38       |0     |1          |2025-11-26 10:09:37.092|
|277,337|2,218,767|88     |197         |TJY4C15       |0     |1          |2025-11-26 10:11:16.063|
|277,338|2,218,818|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-11-26 10:13:15.586|
|277,339|2,218,899|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-11-26 10:20:49.017|
|277,340|2,218,965|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-11-26 10:25:26.952|
|277,341|2,219,073|93     |912         |FGL1F04       |0     |1          |2025-11-26 10:34:41.812|
|277,342|2,219,170|93     |836         |FSV3C66       |0     |1          |2025-11-26 10:42:56.744|
|277,343|2,219,221|90     |652         |ELF5C07       |0     |1          |2025-11-26 10:47:02.275|
|277,344|2,219,222|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-11-26 10:47:25.241|
|277,345|2,219,253|90     |737         |FVK4D56       |0     |1          |2025-11-26 10:49:09.466|
|277,346|2,219,258|90     |513         |DII0F82       |0     |1          |2025-11-26 10:49:22.587|
|277,347|2,219,323|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-11-26 10:55:31.817|
|277,348|2,219,358|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-11-26 10:59:57.936|
|277,349|2,219,400|93     |899         |SUU4F54       |0     |1          |2025-11-26 11:05:35.565|
|277,350|2,219,426|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-11-26 11:06:44.537|
|277,351|2,219,465|90     |616         |EZA9253       |0     |1          |2025-11-26 11:11:51.475|
|277,352|2,219,566|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-11-26 11:25:40.446|
|277,353|2,219,620|90     |467         |FMB4321       |0     |1          |2025-11-26 11:30:29.705|
|277,354|2,219,638|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-11-26 11:34:45.25 |
|277,355|2,219,681|88     |193         |RNM4G66       |0     |1          |2025-11-26 11:37:32.43 |
|277,356|2,219,696|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-11-26 11:38:57.5  |
|277,357|2,219,699|87     |280         |FLA9554       |0     |1          |2025-11-26 11:39:34.035|
|277,358|2,219,756|90     |648         |ELS0702       |0     |1          |2025-11-26 11:42:14.348|
|277,359|2,219,763|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-11-26 11:42:48.184|
|277,360|2,219,766|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-11-26 11:43:12.492|
|277,361|2,219,804|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-11-26 11:47:00.937|
|277,362|2,219,823|87     |179         |GFR4478       |0     |1          |2025-11-26 11:50:35.84 |
|277,363|2,219,847|90     |489         |FYZ2G48       |0     |1          |2025-11-26 11:54:58.596|
|277,364|2,219,848|90     |654         |AAZ5006       |0     |1          |2025-11-26 11:55:05.638|
|277,365|2,219,864|93     |912         |FGL1F04       |0     |1          |2025-11-26 11:56:47.736|
|277,366|2,219,882|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-11-26 11:58:45.494|
|277,367|2,219,891|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-11-26 12:01:14.148|
|277,368|2,219,936|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-11-26 12:06:28.974|
|277,369|2,219,942|90     |617         |FFD2F26       |0     |1          |2025-11-26 12:07:04.357|
|277,370|2,219,944|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-11-26 12:07:11.572|
|277,371|2,219,947|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-11-26 12:07:33.173|
|277,372|2,219,952|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-11-26 12:08:13.83 |
|277,373|2,220,095|90     |627         |FQB9C56       |0     |1          |2025-11-26 12:20:41.477|
|277,374|2,220,148|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-11-26 12:25:15.099|
|277,375|2,220,217|90     |426         |FAE2641       |0     |1          |2025-11-26 12:32:06.771|
|277,376|2,220,305|93     |907         |FPX3F26       |0     |1          |2025-11-26 12:37:10.17 |
|277,377|2,220,477|90     |737         |FVK4D56       |0     |1          |2025-11-26 12:55:12.118|
|277,378|2,220,486|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-11-26 12:55:37.69 |
|277,379|2,220,488|87     |257         |FQL4167       |0     |1          |2025-11-26 12:55:42.201|
|277,380|2,220,577|90     |581         |TJK9C64       |0     |1          |2025-11-26 13:03:09.144|
|277,381|2,220,588|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-11-26 13:04:18.618|
|277,382|2,220,644|93     |881         |QXL7A23       |0     |1          |2025-11-26 13:09:53.143|
|277,383|2,220,672|87     |321         |QUL4A08       |0     |1          |2025-11-26 13:11:13.19 |
|277,384|2,220,684|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-11-26 13:13:02.997|
|277,385|2,220,693|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-11-26 13:14:58.798|
|277,386|2,220,694|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-11-26 13:15:04.638|
|277,387|2,220,728|90     |533         |FJA7786       |0     |1          |2025-11-26 13:17:56.74 |
|277,388|2,220,765|90     |601         |AOA7009       |0     |1          |2025-11-26 13:21:25.87 |
|277,389|2,220,828|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-11-26 13:26:09.267|
|277,390|2,220,853|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-11-26 13:28:34.151|
|277,391|2,220,863|90     |614         |EUT0421       |0     |1          |2025-11-26 13:29:45.303|
|277,392|2,220,867|90     |556         |ERK5439       |0     |1          |2025-11-26 13:30:24.338|
|277,393|2,220,875|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-11-26 13:31:02.648|
|277,394|2,220,890|90     |619         |EGG4378       |0     |1          |2025-11-26 13:31:58.902|
|277,395|2,220,891|90     |511         |BEJ6J53       |0     |1          |2025-11-26 13:32:02.579|
|277,396|2,220,893|90     |581         |TJK9C64       |0     |1          |2025-11-26 13:32:05.773|
|277,397|2,220,901|90     |581         |TJK9C64       |0     |1          |2025-11-26 13:32:21.468|
|277,398|2,220,907|90     |581         |TJK9C64       |0     |1          |2025-11-26 13:32:41.482|
|277,399|2,220,921|90     |473         |FGB5693       |0     |1          |2025-11-26 13:33:23.863|
|277,400|2,220,948|90     |554         |FYT8646       |0     |1          |2025-11-26 13:36:49.162|
|277,401|2,221,106|90     |678         |FKS7H82       |0     |1          |2025-11-26 13:50:15.411|
|277,402|2,221,146|90     |718         |FTF3193       |0     |1          |2025-11-26 13:52:55.861|
|277,403|2,221,283|90     |695         |RNG9H01       |0     |1          |2025-11-26 13:59:13.271|
|277,404|2,221,432|90     |555         |FKO0882       |0     |1          |2025-11-26 14:04:55.953|
|277,405|2,221,452|90     |602         |FDD4140       |0     |1          |2025-11-26 14:06:42.522|
|277,406|2,221,640|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-11-26 14:18:38.569|
|277,407|2,221,647|90     |504         |DFW6128       |0     |1          |2025-11-26 14:19:05.161|
|277,408|2,221,713|90     |471         |EYD1629       |0     |1          |2025-11-26 14:23:37.097|
|277,409|2,221,746|90     |566         |EUA5544       |0     |1          |2025-11-26 14:25:48.285|
|277,410|2,221,758|90     |576         |TJQ6D48       |0     |1          |2025-11-26 14:26:55.812|
|277,411|2,221,830|90     |635         |FYH7782       |0     |1          |2025-11-26 14:31:53.073|
|277,412|2,222,028|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-11-26 14:44:59.297|
|277,413|2,222,096|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-11-26 14:49:34.476|
|277,414|2,222,115|90     |721         |EEK6236       |0     |1          |2025-11-26 14:50:54.998|
|277,415|2,222,199|90     |601         |AOA7009       |0     |1          |2025-11-26 14:55:19.012|
|277,416|2,222,293|90     |532         |GAW8624       |0     |1          |2025-11-26 15:02:19.642|
|277,417|2,222,399|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-11-26 15:11:11.869|
|277,418|2,222,426|93     |840         |TJV8G94       |0     |1          |2025-11-26 15:13:35.395|
|277,419|2,222,484|90     |554         |FYT8646       |0     |1          |2025-11-26 15:18:25.088|
|277,420|2,222,535|90     |568         |SVP1C08       |0     |1          |2025-11-26 15:22:10.221|
|277,421|2,222,651|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-11-26 15:32:56.315|
|277,422|2,222,710|90     |680         |PUL3007       |0     |1          |2025-11-26 15:37:15.488|
|277,423|2,222,816|90     |456         |FPN4054       |0     |1          |2025-11-26 15:44:55.828|
|277,424|2,222,907|90     |549         |FYP9958       |0     |1          |2025-11-26 15:52:25.577|
|277,425|2,222,909|90     |520         |FAI3112       |0     |1          |2025-11-26 15:52:51.452|
|277,426|2,223,052|90     |679         |BYX3717       |0     |1          |2025-11-26 16:01:12.972|
|277,427|2,223,058|90     |654         |AAZ5006       |0     |1          |2025-11-26 16:01:48.145|
|277,428|2,223,068|88     |197         |TJY4C15       |0     |1          |2025-11-26 16:02:59.361|
|277,429|2,223,072|93     |925         |DMR8C38       |0     |1          |2025-11-26 16:03:28.8  |
|277,430|2,223,084|90     |473         |FGB5693       |0     |1          |2025-11-26 16:04:46.85 |
|277,431|2,223,090|90     |490         |BZF8E48       |0     |1          |2025-11-26 16:05:45.589|
|277,432|2,223,169|90     |673         |SWY4J55       |0     |1          |2025-11-26 16:12:31.972|
|277,433|2,223,173|90     |524         |FUM5554       |0     |1          |2025-11-26 16:13:08.94 |
|277,434|2,223,249|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-11-26 16:18:45.287|
|277,435|2,223,464|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-11-26 16:28:02.459|
|277,436|2,223,482|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-11-26 16:29:45.761|
