|id |uuid                                |title                   |description|created_at             |nodes                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            |client_id|
|24|ce857d2d-0e03-43d2-bbdf-66d27e7bdf00|7000 - DETECCAO DE ARMAS|ALERTAS|2024-06-18 20:32:48.78|[{"id":"ac2089db-39c8-43de-8a5b-d0574061b666","outputs":{},"params":{},"type":"stop","x":489,"y":394},{"id":"5d667038-8630-4103-84bc-6b3d25ca4d0b","outputs":{0:"1718753669787"},"params":{},"type":"start","x":100,"y":100},{"id":"1718753669787","outputs":{0:"ac2089db-39c8-43de-8a5b-d0574061b666"},"params":{"account_id":"7000","partition":"1","zone":"3","event_code":"A190","api_token":"eyJhbGciOiJIUzUxMiJ9.eyJpbnRlZ3JhdGlvblVzZXJJZCI6NTQsIm1hc3RlckNvbXBhbnlJZCI6OTQyLCJ1c2VybmFtZSI6IlZDTE9VRCIsImxhbmd1YWdlIjoicHRfQlIiLCJ0b2tlbklkIjoiMzc4ZDk0NmItOTM2NC00NTM1LTk4NDctYjQ1ODMzNjExZjFjIn0.ir9CwwR0-ZGs4PZSOBxr36QEx4goscXej2wS9pGBZzdhrF3yWKcH0Zn4JCnIFLaW7VYpVIReHHdcjmbQh35Jqg","id":1718753669789,"value":"","key":"","url":"https://api.segware.com.br"},"type":"sigma","x":310,"y":270}]|40|
|25|cdd08939-39b3-4e19-b538-264baf504fe9|7000 - NICCHIO - CAM12 - ZONA12|ALERTAS SIGMA|2024-06-19 20:05:28.658|[{"id":"795c635d-7094-4bce-9de4-05e6b290c1eb","outputs":{},"params":{},"type":"stop","x":448,"y":393},{"id":"4c129d5f-f3c6-4822-a457-7c0da7e2c563","outputs":{0:"1718838437343"},"params":{},"type":"start","x":100,"y":100},{"id":"1718838437343","outputs":{0:"795c635d-7094-4bce-9de4-05e6b290c1eb"},"params":{"account_id":"7000","partition":"1","zone":"12","event_code":"O201","api_token":"asASDASDASDASD","id":1718838437350,"value":"","key":"","url":"https://api.segware.com.br"},"type":"sigma","x":310,"y":270}]|40|
|26|65d33246-6ef3-4262-ab97-b996a4a01c88|2000 - COND. TRONTRON CAM02 - ZONA 02|SIGMA|2024-07-08 17:04:43.985|[{"id":"ed43164f-fa47-4715-8468-349c24d746d2","outputs":{},"params":{},"type":"stop","x":658,"y":624},{"id":"58e64011-da7f-4973-890e-29062a3405aa","outputs":{0:"1720469242590"},"params":{},"type":"start","x":100,"y":100},{"id":"1720469242590","outputs":{0:"1720551329788"},"params":{"account_id":"0592","partition":"1","zone":"2","event_code":"VCDP","api_token":"eyJhbGciOiJIUzUxMiJ9.eyJpbnRlZ3JhdGlvblVzZXJJZCI6OCwibWFzdGVyQ29tcGFueUlkIjo2Mjg5LCJ1c2VybmFtZSI6IlNJQU1JbmR1c3RyaWEiLCJsYW5ndWFnZSI6InB0X0JSIiwidG9rZW5JZCI6ImQxNWQ4MjYyLTc2YWItNDZiYS1hNGMyLTVjNjhkNTBiYTViMyJ9.LUA3kg1GDoIlBKp_a3mWRFwDalx9cCK-dO95A1C7L9Me0s2bbZ9hFois8m9Y64Ejb1CIfVTiIh5zCNYFqQt7Ng","id":1720469242594,"value":"","key":"","url":"https://api.segware.com.br"},"type":"sigma","x":295,"y":213},{"id":"1720551329788","outputs":{0:"ed43164f-fa47-4715-8468-349c24d746d2"},"params":{"date_format":"dd-MM-yyyy","id":1720551329791,"channel_id":"-1002201120080","token":"7446330996:AAH6iYKXRuaVLqoyvaU4KS2JC7MygGsOLyM"},"type":"telegram","x":510,"y":410}]|45|
|27|2761de07-dc8b-46da-857b-f178f82e711f|Sigma Teste - VCloud|TESTE dos Analiticos|2024-07-09 18:47:13.066|[{"id":"21fb7c3e-f931-49a7-8b23-33fbdf523491","outputs":{},"params":{},"type":"stop","x":701,"y":108},{"id":"5e2ffb07-7899-469b-9937-e3f20634aa4c","outputs":{0:"1720561666854"},"params":{},"type":"start","x":100,"y":100},{"id":"1720561666854","outputs":{0:"1720722871331"},"params":{"date_format":"dd-MM-yyyy","id":1720561666856,"channel_id":"-4266235958","token":"7446330996:AAH6iYKXRuaVLqoyvaU4KS2JC7MygGsOLyM"},"type":"telegram","x":262,"y":99},{"id":"1720722871331","outputs":{0:"21fb7c3e-f931-49a7-8b23-33fbdf523491"},"params":{"account_id":"0552","partition":"1","zone":"1","event_code":"FCL1","api_token":"eyJhbGciOiJIUzUxMiJ9.eyJpbnRlZ3JhdGlvblVzZXJJZCI6OCwibWFzdGVyQ29tcGFueUlkIjo2Mjg5LCJ1c2VybmFtZSI6IlNJQU1JbmR1c3RyaWEiLCJsYW5ndWFnZSI6InB0X0JSIiwidG9rZW5JZCI6ImQxNWQ4MjYyLTc2YWItNDZiYS1hNGMyLTVjNjhkNTBiYTViMyJ9.LUA3kg1GDoIlBKp_a3mWRFwDalx9cCK-dO95A1C7L9Me0s2bbZ9hFois8m9Y64Ejb1CIfVTiIh5zCNYFqQt7Ng","id":1720722871332,"value":"","key":"","url":"https://api.segware.com.br"},"type":"sigma","x":441,"y":102}]|45|
|28|a1bc326f-f60e-4243-8c1a-8bcb2e11948f|VCloud - Telegram|Telegram Teste na Base|2024-07-12 20:57:14.712|[{"id":"e0c5bfff-d3e3-4cdf-99e8-3c0ec5044846","outputs":{},"params":{},"type":"stop","x":100,"y":400},{"id":"8353425c-b729-44d8-a5e8-bbf9f3fe0a30","outputs":{0:"1720829063803"},"params":{},"type":"start","x":100,"y":100},{"id":"1720829063803","outputs":{0:"e0c5bfff-d3e3-4cdf-99e8-3c0ec5044846"},"params":{"date_format":"dd-MM-yyyy","id":1720829063804,"channel_id":"-4266235958","token":"7446330996:AAH6iYKXRuaVLqoyvaU4KS2JC7MygGsOLyM"},"type":"telegram","x":130,"y":290}]|45|
|29|1f5babc0-54d8-4367-9987-737ac1495ea7|Sigma Teste - VCloud - Pessoa - Hyde Menino Deus|Pessoa - Hyde Menino Deus|2024-07-13 16:57:14.321|[{"id":"6fbcfce9-fe6c-435d-a9fc-6eee7a4c12d8","outputs":{},"params":{},"type":"stop","x":100,"y":400},{"id":"9fbdfc88-5700-4710-8bac-718f691382b0","outputs":{0:"1720900777665"},"params":{},"type":"start","x":100,"y":100},{"id":"1720900777665","outputs":{0:"1720901165840"},"params":{"account_id":"0563","partition":"1","zone":"1","event_code":"VCDP","api_token":"eyJhbGciOiJIUzUxMiJ9.eyJpbnRlZ3JhdGlvblVzZXJJZCI6OCwibWFzdGVyQ29tcGFueUlkIjo2Mjg5LCJ1c2VybmFtZSI6IlNJQU1JbmR1c3RyaWEiLCJsYW5ndWFnZSI6InB0X0JSIiwidG9rZW5JZCI6ImQxNWQ4MjYyLTc2YWItNDZiYS1hNGMyLTVjNjhkNTBiYTViMyJ9.LUA3kg1GDoIlBKp_a3mWRFwDalx9cCK-dO95A1C7L9Me0s2bbZ9hFois8m9Y64Ejb1CIfVTiIh5zCNYFqQt7Ng","id":1720900777666,"value":"","key":"","url":"https://api.segware.com.br"},"type":"sigma","x":120,"y":187},{"id":"1720901165840","outputs":{0:"6fbcfce9-fe6c-435d-a9fc-6eee7a4c12d8"},"params":{"date_format":"dd-MM-yyyy","id":1720901165842,"channel_id":"-4266235958","token":"7446330996:AAH6iYKXRuaVLqoyvaU4KS2JC7MygGsOLyM"},"type":"telegram","x":143,"y":275}]|45|
|30|931c0fcf-546a-4c26-b9f2-34f7bdc8f654|Sigma Teste - VCloud - Bike - Hyde Menino Deus|Bike - Hyde Menino Deus|2024-07-13 17:03:32.316|[{"id":"6fbcfce9-fe6c-435d-a9fc-6eee7a4c12d8","outputs":{},"params":{},"type":"stop","x":100,"y":400},{"id":"9fbdfc88-5700-4710-8bac-718f691382b0","outputs":{0:"1720900777665"},"params":{},"type":"start","x":100,"y":100},{"id":"1720900777665","outputs":{0:"1720901109627"},"params":{"account_id":"0563","partition":"1","zone":"1","event_code":"VCDB","api_token":"eyJhbGciOiJIUzUxMiJ9.eyJpbnRlZ3JhdGlvblVzZXJJZCI6OCwibWFzdGVyQ29tcGFueUlkIjo2Mjg5LCJ1c2VybmFtZSI6IlNJQU1JbmR1c3RyaWEiLCJsYW5ndWFnZSI6InB0X0JSIiwidG9rZW5JZCI6ImQxNWQ4MjYyLTc2YWItNDZiYS1hNGMyLTVjNjhkNTBiYTViMyJ9.LUA3kg1GDoIlBKp_a3mWRFwDalx9cCK-dO95A1C7L9Me0s2bbZ9hFois8m9Y64Ejb1CIfVTiIh5zCNYFqQt7Ng","id":1720900777666,"value":"","key":"","url":"https://api.segware.com.br"},"type":"sigma","x":159,"y":195},{"id":"1720901109627","outputs":{0:"6fbcfce9-fe6c-435d-a9fc-6eee7a4c12d8"},"params":{"date_format":"dd-MM-yyyy","id":1720901109628,"channel_id":"-4266235958","token":"7446330996:AAH6iYKXRuaVLqoyvaU4KS2JC7MygGsOLyM"},"type":"telegram","x":150,"y":282}]|45|
|31|7da4f03b-ef0f-4555-b182-c656b367bc74|Webhook teste|Teste|2024-07-15 19:04:16.074|[{"id":"264b7e7f-5a1c-4c3a-b475-6e036576f1f6","outputs":{},"params":{},"type":"stop","x":676,"y":233},{"id":"fc627af8-55cc-41b7-bfad-e0df8431fbbc","outputs":{0:"1721081752245"},"params":{},"type":"start","x":100,"y":100},{"id":"1721081126572","outputs":{0:"264b7e7f-5a1c-4c3a-b475-6e036576f1f6",1:""},"params":{"method":"POST","content_type":"application/json","extra_headers":[{"param":"","value":""}],"max_threads":5,"extra":[{"param":"","value":""}],"id":1721081126578,"url":"https://webhook.site/bb822002-9d41-4c8c-a600-3590d996ef23"},"type":"api","x":428,"y":233},{"id":"1721081752245","outputs":{0:"1721081126572",1:"1721081774717"},"params":{"id":1721081752247,"conditions":[{"cast":"String","param":"object_type","value":"1","fun":"eq"}]},"type":"condition","x":230,"y":230},{"id":"1721081774717","outputs":{0:"1721081787147",1:""},"params":{"method":"POST","content_type":"application/json","extra_headers":[{"param":"","value":""}],"max_threads":5,"extra":[{"param":"","value":""}],"id":1721081774718,"url":"https://webhook.site/a7940191-6852-44a2-acff-80f3f0f33e76"},"type":"api","x":350,"y":570},{"id":"1721081787147","outputs":{1:""},"params":{"id":1721081787148},"type":"stop","x":612,"y":600}]|40|
|32|57fe6669-47cb-4585-96f3-cbe747fc097f|0536 - Hyde Menino Deus - Sigma|[NULL]|2024-07-29 17:03:38.497|[{"id":"d15f0347-0d72-4b9c-9620-1bcbd200719f","outputs":{},"params":{},"type":"stop","x":746,"y":145},{"id":"2214114b-2c8b-4f6c-9bf8-bc0e517d01b1","outputs":{0:"1722283429026"},"params":{},"type":"start","x":100,"y":100},{"id":"1722283429026","outputs":{0:"1722285273318"},"params":{"account_id":"0563","partition":"1","zone":"1 - Pessoa ou Bicicleta","event_code":"ECDP","api_token":"eyJhbGciOiJIUzUxMiJ9.eyJpbnRlZ3JhdGlvblVzZXJJZCI6OCwibWFzdGVyQ29tcGFueUlkIjo2Mjg5LCJ1c2VybmFtZSI6IlNJQU1JbmR1c3RyaWEiLCJsYW5ndWFnZSI6InB0X0JSIiwidG9rZW5JZCI6ImQxNWQ4MjYyLTc2YWItNDZiYS1hNGMyLTVjNjhkNTBiYTViMyJ9.LUA3kg1GDoIlBKp_a3mWRFwDalx9cCK-dO95A1C7L9Me0s2bbZ9hFois8m9Y64Ejb1CIfVTiIh5zCNYFqQt7Ng","id":1722283429028,"value":"","key":"","url":"https://api.segware.com.br"},"type":"sigma","x":130,"y":290},{"id":"1722285273318","outputs":{0:"1727725277856"},"params":{"date_format":"dd-MM-yyyy","id":1722285273319,"channel_id":"-4266235958","token":"7446330996:AAH6iYKXRuaVLqoyvaU4KS2JC7MygGsOLyM"},"type":"telegram","x":187,"y":511},{"id":"1727725277856","outputs":{0:"d15f0347-0d72-4b9c-9620-1bcbd200719f",1:""},"params":{"method":"POST","content_type":"application/json","extra_headers":[{"param":"","value":""}],"max_threads":5,"extra":[{"param":"","value":""}],"id":1727725277859,"url":"https://trx.autonexus.app/webhook/hydemeninodeus"},"type":"api","x":590,"y":410}]|46|
|33|154c38f0-3e8b-4466-affa-9132fffd4aa8|teste|[NULL]|2024-08-06 10:33:42.768|[{"id":"d887fe93-ceaa-42f4-af92-11d5b9110689","outputs":{},"params":{},"type":"stop","x":445,"y":446},{"id":"30f211c7-d33c-476d-bb37-5d857c3ced14","outputs":{0:"1724023805544"},"params":{},"type":"start","x":100,"y":100},{"id":"1724023805544","outputs":{0:"d887fe93-ceaa-42f4-af92-11d5b9110689",1:""},"params":{"method":"POST","content_type":"application/xml","extra_headers":[{"param":"","value":""}],"max_threads":5,"extra":[{"param":"text","value":"teste"}],"id":1724023805545,"url":"https://api.telegram.org/bot7679658213:AAFiiikyUvK6nC9Mh7yiO8b65S6Ax9pi9KI/sendPhoto"},"type":"api","x":270,"y":290}]|0|
|34|9c9bef59-5f33-49b5-9b10-d807710224d0|cconet|[NULL]|2024-08-12 17:30:36.113|[{"id":"9e179a89-20ff-483b-845f-094f9a3e8492","outputs":{},"params":{},"type":"stop","x":547,"y":412},{"id":"1ce1b808-abf4-49aa-8e6c-95094c1bcd84","outputs":{0:"1723494664694"},"params":{},"type":"start","x":100,"y":100},{"id":"1723494653110","outputs":{0:"",1:""},"params":{"method":"GET","content_type":"application/json","extra_headers":[{"param":"","value":""}],"max_threads":5,"extra":[{"param":"","value":""}],"id":1723494653112,"url":"https://api.localhost.com/v1/currency"},"type":"api","x":1430,"y":670},{"id":"1723494653985","outputs":{0:"",1:""},"params":{"method":"GET","content_type":"application/json","extra_headers":[{"param":"","value":""}],"max_threads":5,"extra":[{"param":"","value":""}],"id":1723494653986,"url":"https://api.localhost.com/v1/currency"},"type":"api","x":1790,"y":670},{"id":"1723494664694","outputs":{0:"9e179a89-20ff-483b-845f-094f9a3e8492",1:""},"params":{"method":"POST","content_type":"application/json","extra_headers":[{"param":"","value":""}],"max_threads":5,"extra":[{"param":"","value":""}],"id":1723494664695,"url":"https://homologacao.cconet.com.br/api/v1/ocorrencias/alerta-equipamento-analitico"},"type":"api","x":130,"y":290}]|1|
|35|1d996682-cfad-4ee3-999f-41edf5aae27f|FACE- ULTRAFARMA SANTO AMARO|RELATORIOS|2024-08-18 21:08:21.992|[{"id":"c9bcf20c-472c-4464-b7ab-270170b02629","outputs":{},"params":{},"type":"stop","x":100,"y":400},{"id":"422dde53-7450-46d1-a658-be7b8c74283a","outputs":{0:"c9bcf20c-472c-4464-b7ab-270170b02629"},"params":{},"type":"start","x":100,"y":100}]|0|
|36|4e202956-3209-4122-b940-34e4e56abeee|Sigma|Sigma|2024-08-29 15:18:42.509|[{"id":"aed2ca7c-9502-4cb5-bcda-c88a984029c0","outputs":{},"params":{},"type":"stop","x":431,"y":408},{"id":"31e91423-a2ae-45a4-b96e-931f94886aed","outputs":{0:"1738084257058"},"params":{},"type":"start","x":100,"y":100},{"id":"1738084257058","outputs":{0:"aed2ca7c-9502-4cb5-bcda-c88a984029c0",1:""},"params":{"method":"POST","content_type":"application/json","extra_headers":[{"param":"","value":""}],"max_threads":5,"extra":[{"param":"latitude","value":"-20.2163775"},{"param":"longitude","value":"-40.3454384"}],"id":1738084257060,"url":"https://prod-23.brazilsouth.logic.azure.com:443/workflows/edc7ad8bf18b40878e6fba0741f6300d/triggers/manual/paths/invoke?api-version=2016-06-01&sp=%2Ftriggers%2Fmanual%2Frun&sv=1.0&sig=irzYPEf6Eo5oWqd8AHKEBt1KXtTL3_CuNKUP6HdtGZ0"},"type":"api","x":290,"y":290}]|0|
|37|73cff123-df55-4291-ae10-61ba36034e10|parc monceau|[NULL]|2024-09-13 19:18:27.294|[{"id":"f34e45ba-e78e-4944-8ae1-55cc813ee8ab","outputs":{},"params":{},"type":"stop","x":100,"y":400},{"id":"1825ffea-2bb4-4ccc-a3a7-cf99c93c8361","outputs":{0:"1726265919084"},"params":{},"type":"start","x":100,"y":100},{"id":"1726265919084","outputs":{0:"f34e45ba-e78e-4944-8ae1-55cc813ee8ab"},"params":{"date_format":"dd-MM-yyyy","id":1726265919085,"channel_id":"-4513240942","token":"7446330996:AAH6iYKXRuaVLqoyvaU4KS2JC7MygGsOLyM"},"type":"telegram","x":130,"y":290}]|46|
|38|027fbc53-783b-4ef4-b4a5-2b731fb9cbed|KOMTEK ALERTAS|[NULL]|2024-10-05 12:43:38.504|[{"id":"2b857cf7-6f30-4c97-8a29-3db7c8c61cb9","outputs":{},"params":{},"type":"stop","x":526,"y":323},{"id":"4d63e29a-2f36-4b94-9d68-2307b1b5e019","outputs":{0:"1728143077384"},"params":{},"type":"start","x":100,"y":106},{"id":"1728143077384","outputs":{0:"2b857cf7-6f30-4c97-8a29-3db7c8c61cb9"},"params":{"date_format":"dd-MM-yyyy","id":1728143077386,"channel_id":"1244946255","token":"7679658213:AAFiiikyUvK6nC9Mh7yiO8b65S6Ax9pi9KI"},"type":"telegram","x":387,"y":105}]|0|
|39|668cad9d-4acc-49af-9577-b93c90bb82e2|ALERTAS BOT|TELEGRAM|2024-10-10 17:19:20.908|[{"id":"4fb31cf6-b5a7-4b66-9072-cb036ef2eb34","outputs":{},"params":{},"type":"stop","x":346,"y":437},{"id":"6144c8c1-372f-4aff-b1d2-0b3cbc87ad10","outputs":{0:"1728591569457"},"params":{},"type":"start","x":100,"y":100},{"id":"1728591569457","outputs":{0:"4fb31cf6-b5a7-4b66-9072-cb036ef2eb34"},"params":{"date_format":"dd-MM-yyyy","id":1728591569459,"channel_id":"7533395365","token":"7426119732:AAEpwsdupqHWOd6UuRNvVqw_G8gNwVRh1Sc"},"type":"telegram","x":250,"y":290}]|80|
|40|0c1405ff-553e-421f-8ca8-94509ed7de71|POC - Portal Petropolis|[NULL]|2024-10-10 17:32:15.694|[{"id":"320292f4-d7fb-4e23-9d6a-fb2ff3f40d06","outputs":{},"params":{},"type":"stop","x":100,"y":400},{"id":"f5fc53c1-ba9e-48fc-a5d0-e573d4420390","outputs":{0:"1728592346333"},"params":{},"type":"start","x":100,"y":100},{"id":"1728592346333","outputs":{0:"320292f4-d7fb-4e23-9d6a-fb2ff3f40d06"},"params":{"date_format":"dd-MM-yyyy","id":1728592346335,"channel_id":"-4540733863","token":"7446330996:AAH6iYKXRuaVLqoyvaU4KS2JC7MygGsOLyM"},"type":"telegram","x":130,"y":290}]|46|
|41|916c8d18-65db-46d7-b7dc-e95fca16443c|AUDIO_ALERTA TOTEM01|BULKE|2024-10-12 12:59:23.904|[{"id":"7e1a492d-f122-474c-80fb-6aada12ad477","outputs":{},"params":{},"type":"stop","x":689,"y":103},{"id":"d4539acd-c3ac-4b9b-9084-f3834083dc04","outputs":{0:"1728748848451"},"params":{},"type":"start","x":100,"y":100},{"id":"1728748848451","outputs":{0:"1728748851235",1:""},"params":{"method":"POST","content_type":"application/json","extra_headers":[{"param":"","value":""}],"max_threads":5,"extra":[{"param":"","value":""}],"id":1728748848454,"url":"http://160.20.206.219:5656/api/relay?action=on&duration=10"},"type":"api","x":276,"y":302},{"id":"1728748851235","outputs":{0:"1728748855127",1:""},"params":{"method":"POST","content_type":"application/json","extra_headers":[{"param":"","value":""}],"max_threads":5,"extra":[{"param":"","value":""}],"id":1728748851236,"url":"http://160.20.206.219:5656/api/play?action=start&file=userfile1&mode=once&volume=85"},"type":"api","x":433,"y":119},{"id":"1728748855127","outputs":{0:"7e1a492d-f122-474c-80fb-6aada12ad477"},"params":{"date_format":"dd-MM-yyyy","id":1728748855130,"channel_id":"1244946255","token":"7627645798:AAH4ksJY2D8tlEiLUKz4OnH0pjxGNAOPn4w"},"type":"telegram","x":570,"y":310}]|81|
|42|f81f0667-dff4-4b10-b58f-e7194811e40f|BULKE LPR|ALERTAS MARINGA|2024-10-30 09:54:42.674|[{"id":"fee61e49-6df5-4cf9-8279-0b5f7595b308","outputs":{},"params":{},"type":"stop","x":633,"y":444},{"id":"303ec1bd-ff71-4905-8884-73161e08a2d5","outputs":{0:"1731922930945"},"params":{},"type":"start","x":64,"y":440},{"id":"1731344137313","outputs":{0:"1731353066651",1:""},"params":{"method":"POST","content_type":"application/json","extra_headers":[{"param":"","value":""}],"max_threads":5,"extra":[{"param":"","value":""}],"id":1731344137315,"url":"https://prod-03.brazilsouth.logic.azure.com:443/workflows/e513decc513a410e90a5c1835f1f6947/triggers/manual/paths/invoke?api-version=2016-06-01&sp=%2Ftriggers%2Fmanual%2Frun&sv=1.0&sig=la4fYbFxFTIMTuSbNnc2kgKHzP9Ww29xGi0biLuwckE"},"type":"api","x":353,"y":430},{"id":"1731353066651","outputs":{0:"fee61e49-6df5-4cf9-8279-0b5f7595b308"},"params":{"account_id":"7001","partition":"0","zone":"1","event_code":"DRPV","api_token":"eyJhbGciOiJIUzUxMiJ9.eyJpbnRlZ3JhdGlvblVzZXJJZCI6NTQsIm1hc3RlckNvbXBhbnlJZCI6OTQyLCJ1c2VybmFtZSI6IlZDTE9VRCIsImxhbmd1YWdlIjoicHRfQlIiLCJ0b2tlbklkIjoiMzc4ZDk0NmItOTM2NC00NTM1LTk4NDctYjQ1ODMzNjExZjFjIn0.ir9CwwR0-ZGs4PZSOBxr36QEx4goscXej2wS9pGBZzdhrF3yWKcH0Zn4JCnIFLaW7VYpVIReHHdcjmbQh35Jqg","id":1731353066657,"value":"","key":"","url":"https://api.segware.com.br"},"type":"sigma","x":498,"y":114},{"id":"1731922930945","outputs":{0:"1731344137313",1:""},"params":{"method":"POST","content_type":"application/json","extra_headers":[{"param":"","value":""}],"max_threads":5,"extra":[{"param":"","value":""}],"id":1731922930949,"url":"https://script.google.com/macros/s/AKfycby52nkXg6pnCy7u2-LNRP0mfBnqr51GeCaKu_xk2kG9U2FJbqnxZO9bJgdVBY0uVhfU/exec?gid=0"},"type":"api","x":206,"y":112}]|0|
|43|0357b0ef-f8fc-42bc-90ec-5bbe60898b25|BULKE FACIAL|ALERTAS MARINGA|2024-10-30 09:55:02.348|[{"id":"c1866799-6dd7-41bc-ac6d-981f517daef3","outputs":{},"params":{},"type":"stop","x":511,"y":393},{"id":"4097bf6a-d70f-4e20-b406-edf5f5ad5dbb","outputs":{0:"1730293012309"},"params":{},"type":"start","x":100,"y":100},{"id":"1730293012309","outputs":{0:"c1866799-6dd7-41bc-ac6d-981f517daef3",1:""},"params":{"method":"POST","content_type":"application/json","extra_headers":[{"param":"","value":""}],"max_threads":5,"extra":[{"param":"","value":""}],"id":1730293012311,"url":"https://script.google.com/macros/s/AKfycby52nkXg6pnCy7u2-LNRP0mfBnqr51GeCaKu_xk2kG9U2FJbqnxZO9bJgdVBY0uVhfU/exec?gid=896624477"},"type":"api","x":330,"y":270}]|0|
|44|31994275-d39b-454f-ad42-e54fca11e9cd|BULKE CERCA ELETRONICA|ALERTAS MARINGA|2024-10-30 09:55:23.982|[{"id":"74eaaef9-a43b-47d8-a3e9-dd3742d1814e","outputs":{},"params":{},"type":"stop","x":515,"y":380},{"id":"e377e9cf-c968-45d5-bc23-e463840a93e0","outputs":{0:"1730293044771"},"params":{},"type":"start","x":100,"y":100},{"id":"1730293044771","outputs":{0:"74eaaef9-a43b-47d8-a3e9-dd3742d1814e",1:""},"params":{"method":"POST","content_type":"application/json","extra_headers":[{"param":"","value":""}],"max_threads":5,"extra":[{"param":"","value":""}],"id":1730293044772,"url":"https://script.google.com/macros/s/AKfycby52nkXg6pnCy7u2-LNRP0mfBnqr51GeCaKu_xk2kG9U2FJbqnxZO9bJgdVBY0uVhfU/exec?gid=675728294"},"type":"api","x":310,"y":270}]|0|
|45|96f6c0a1-d957-42a5-a3b7-c014e31aaa65|LURIX.AI|ALERTAS|2024-11-05 21:03:09.12|[{"id":"2e3dc9f3-a521-45d7-b26f-a2b11cb63018","outputs":{},"params":{},"type":"stop","x":436,"y":385},{"id":"f1fa3f89-d271-429b-a736-c2156734748a","outputs":{0:"1730851417580"},"params":{},"type":"start","x":100,"y":100},{"id":"1730851417580","outputs":{0:"2e3dc9f3-a521-45d7-b26f-a2b11cb63018",1:""},"params":{"method":"POST","content_type":"application/json","extra_headers":[{"param":"","value":""}],"max_threads":5,"extra":[{"param":"","value":""}],"id":1730851417582,"url":"https://prod-03.brazilsouth.logic.azure.com:443/workflows/e513decc513a410e90a5c1835f1f6947/triggers/manual/paths/invoke?api-version=2016-06-01&sp=%2Ftriggers%2Fmanual%2Frun&sv=1.0&sig=la4fYbFxFTIMTuSbNnc2kgKHzP9Ww29xGi0biLuwckE"},"type":"api","x":290,"y":270}]|0|
|46|323f7d12-aeb2-48dd-8a08-40c1c74512d5|WEBHOOK TESTE 2|TESTE 2|2024-11-11 11:41:38.146|[{"id":"4e73b5ea-a546-4d83-a262-fd7faca491a7","outputs":{},"params":{},"type":"stop","x":341,"y":400},{"id":"3fd8b14e-b7b3-478a-92b5-50a4bd23b80f","outputs":{0:"1731336136864"},"params":{},"type":"start","x":100,"y":100},{"id":"1731336136864","outputs":{0:"4e73b5ea-a546-4d83-a262-fd7faca491a7",1:""},"params":{"method":"POST","content_type":"application/json","extra_headers":[{"param":"","value":""}],"max_threads":5,"extra":[{"param":"","value":""}],"id":1731336136868,"url":"https://webhook.site/752ab8af-b0a7-4fbb-b14e-5d274a0389b1"},"type":"api","x":250,"y":290}]|0|
|47|39e66033-ef38-412e-9d18-5e277bca78f0|0061 - PHD VILA VELHA - ZONA 49 - CAM 5|SIGMA|2024-11-12 14:27:52.939|[{"id":"dcea628d-a2dd-43a3-a2d6-35e97954e6f1","outputs":{},"params":{},"type":"stop","x":100,"y":400},{"id":"edb0e991-1c3b-4ddf-9a8a-b83662b82278","outputs":{0:"1731437502004"},"params":{},"type":"start","x":100,"y":100},{"id":"1731437502004","outputs":{0:"dcea628d-a2dd-43a3-a2d6-35e97954e6f1"},"params":{"account_id":"0066","partition":"1","zone":"49","event_code":"VCAM","api_token":"eyJhbGciOiJIUzUxMiJ9.eyJpbnRlZ3JhdGlvblVzZXJJZCI6NTQsIm1hc3RlckNvbXBhbnlJZCI6Njc3OCwidXNlcm5hbWUiOiJWQ0xPVUQiLCJsYW5ndWFnZSI6InB0X0JSIiwidG9rZW5JZCI6ImIzZGFkYjRkLTlmYWYtNGNhNy05YzU2LTJiOTRjN2NkYzQ1YSJ9.l_-mfvJAwdglmU7RM1N0e5ir77--QDTCj_CurFGdm4Kp-fB-LdJ2wzxVmm3BGmM7IhcarhjrGucSDLQguW4pzw","id":1731437502005,"value":"","key":"","url":"https://api.segware.com.br"},"type":"sigma","x":130,"y":290}]|6|
|48|33b57ab2-bce9-4509-a2b3-f73ed4cf68c9|0061 - PHD VILA VELHA - ZONA 50 - CAM 7|SIGMA|2024-11-12 14:29:27.702|[{"id":"5fdc2725-e908-484c-b95b-33553e967747","outputs":{},"params":{},"type":"stop","x":100,"y":400},{"id":"61dd0915-456f-4385-8f23-6303eea2964d","outputs":{0:"1731437556835"},"params":{},"type":"start","x":100,"y":100},{"id":"1731437556835","outputs":{0:"5fdc2725-e908-484c-b95b-33553e967747"},"params":{"account_id":"0066","partition":"1","zone":"50","event_code":"VCAM","api_token":"eyJhbGciOiJIUzUxMiJ9.eyJpbnRlZ3JhdGlvblVzZXJJZCI6NTQsIm1hc3RlckNvbXBhbnlJZCI6Njc3OCwidXNlcm5hbWUiOiJWQ0xPVUQiLCJsYW5ndWFnZSI6InB0X0JSIiwidG9rZW5JZCI6ImIzZGFkYjRkLTlmYWYtNGNhNy05YzU2LTJiOTRjN2NkYzQ1YSJ9.l_-mfvJAwdglmU7RM1N0e5ir77--QDTCj_CurFGdm4Kp-fB-LdJ2wzxVmm3BGmM7IhcarhjrGucSDLQguW4pzw","id":1731437556836,"value":"","key":"","url":"https://api.segware.com.br"},"type":"sigma","x":130,"y":290}]|6|
